cortar,Camara,tiktok_id,url
no,normal,archery_japanese,https://www.tiktok.com/@mitsu_moon_96/video/6862444810570059009?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@canola_flower1025/video/6834119850156199169?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@canola_flower1025/video/6860491867788791041?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@jessintokyo/video/6762782117999955201?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@mitsu_moon_96/video/6875632914348936449?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@canola_flower1025/video/6816573193940241666?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@umatarou5/video/6934985500629552385?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@canola_flower1025/video/6948179288805936385?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@koki_kyudo__/video/6769547530083536130?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@jessintokyo/video/6845151915840392450?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@jessintokyo/video/6675918103802563841?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@jessintokyo/video/6840747109860347137?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@jessintokyo/video/6821367082014280961?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@canola_flower1025/video/6872172415581981954?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@mitsu_moon_96/video/6783610903448390913?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@canola_flower1025/video/6865282571970809089?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@kyudo_yoshiki/video/6691946389456407809?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@jessintokyo/video/7020260819938184449?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@umatarou5/video/6935455700747308290?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@jessintokyo/video/6878453156540321026?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@canola_flower1025/video/6980323549416312065?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@canola_flower1025/video/6980323549416312065?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@canola_flower1025/video/6980323549416312065?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@canola_flower1025/video/6980323549416312065?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@canola_flower1025/video/6980323549416312065?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@bushidojapan/video/7009556031856495874?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@jessintokyo/video/6909361018401590529?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@jessintokyo/video/7015913524945833218?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@canola_flower1025/video/6945055897068604674?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@canola_flower1025/video/6967174294161952001?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@akane_oneko/video/6895662827147726081?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@canola_flower1025/video/7046019770050792705?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@jessintokyo/video/7071840932525575425?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@canola_flower1025/video/7022194410385313026?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@koki_kyudo__/video/6623739823607778561?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@canola_flower1025/video/6893865011723193602?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@canola_flower1025/video/7002848139967319298?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@canola_flower1025/video/6877178610067803394?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@torakun1122/video/6709033041169288449?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@canola_flower1025/video/6958681250152385793?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@canola_flower1025/video/6958681250152385793?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@canola_flower1025/video/6958681250152385793?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@canola_flower1025/video/6958681250152385793?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@linh.0116/video/6957183637682932994?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@jessintokyo/video/6642119631240695042?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@kurikurinton/video/7005783889151151362?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@maako11/video/6832646737065151745?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@maako11/video/6832646737065151745?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@maako11/video/6832646737065151745?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@maako11/video/6832646737065151745?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@maako11/video/6832646737065151745?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@tommyfs0316/video/6649926344794705154?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@kyudo_yoshiki/video/6830346574284016898?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@kyudo2956/video/7040216553001979138?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@kyudo2956/video/7040216553001979138?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@kyudoekb/video/6924673929839709441?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@youmeandzen2019/video/6734150701255118081?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@kyudoekb/video/6923271766102117633?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@kyudo_yoshiki/video/6690801777840786690?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@kyudo_yoshiki/video/6691962596993682689?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@kanata_1_7/video/7021776149575470337?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@koki_kyudo__/video/6798125469913992450?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@koki_kyudo__/video/6781038492903329025?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@linh.0116/video/6897509158350802178?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@noeria0514/video/6601878319883357442?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@m_ch0c01ate/video/6716862363397590273?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@kyudo_yoshiki/video/6914294396578041089?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@kyudo_yoshiki/video/6882741506613038337?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@linh.0116/video/6877898928679914754?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@linh.0116/video/6916105620655508737?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@linh.0116/video/6916105620655508737?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@koki_kyudo__/video/6770273203005771010?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@kyudo_yoshiki/video/6691250444678745345?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@kyudo_yoshiki/video/6702017256928398594?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@kyuudou14/video/6776127419293224193?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@sk____030515/video/6903102226810572034?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@kyudo_yoshiki/video/6692572611819375873?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@kyudo_yoshiki/video/6692572611819375873?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@kyudo_yoshiki/video/6690393274496175362?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@yumarinrinrin9/video/6851858930931469570?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@kyudo_yoshiki/video/6694629663811063042?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@kyudo_yoshiki/video/6701520036823043330?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@kyudo2956/video/7003628332189273345?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@umatarou5/video/6888363966142123266?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@linh.0116/video/6949759490451393793?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@ailabaila_/video/7067893622842215682?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@ailabaila_/video/7067893622842215682?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@ailabaila_/video/7067893622842215682?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@tommyfs0316/video/6687021776288959746?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@kyudoekb/video/6923907945071725825?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@tommyfs0316/video/6812067071912938754?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@tommyfs0316/video/6646201770395569410?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@tommyfs0316/video/6688250012645788929?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@tommyfs0316/video/6646197707125837057?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@userxmbjbtsh0i/video/6721830830588628225?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@osaya__/video/6926840900299672834?is_copy_url=1&is_from_webapp=v1
no,normal,archery_japanese,https://www.tiktok.com/@tommyfs0316/video/6906812050945658113?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@tommyfs0316/video/6890144170539846913?is_copy_url=1&is_from_webapp=v1
si,normal,archery_japanese,https://www.tiktok.com/@tommyfs0316/video/6890144170539846913?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@thefashionjogger/video/7057181538953235718?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@thefashionjogger/video/7057181538953235718?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@thefashionjogger/video/7057181538953235718?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@thefashionjogger/video/7057181538953235718?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@thefashionjogger/video/7057181538953235718?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@thefashionjogger/video/7057181538953235718?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@teamusa/video/6868766477739117830?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@teamusa/video/6868766477739117830?is_copy_url=1&is_from_webapp=v1
no,normal,running,https://www.tiktok.com/@thefashionjogger/video/7076872953404738821?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@chaysembyrd/video/7043923456546999599?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@chaysembyrd/video/7043923456546999599?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@chaysembyrd/video/7043923456546999599?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@chaysembyrd/video/7043923456546999599?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@chaysembyrd/video/7043923456546999599?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@chaysembyrd/video/7043923456546999599?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@chaysembyrd/video/7068777620573310254?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@chaysembyrd/video/7068777620573310254?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@chaysembyrd/video/7068777620573310254?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@chaysembyrd/video/7068777620573310254?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@chaysembyrd/video/7068777620573310254?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@chaysembyrd/video/7068777620573310254?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@whatrunsyou/video/7059162170130566447?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@whatrunsyou/video/7059162170130566447?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@yannrodrigues/video/6974102882157137157?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@takaya_mitsuka/video/7052983218919787778?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@takaya_mitsuka/video/7066342520871079169?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@takaya_mitsuka/video/7066342520871079169?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@takaya_mitsuka/video/7066342520871079169?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@ultimate.running/video/7071242572978539781?is_copy_url=1&is_from_webapp=v1
no,normal,running,https://www.tiktok.com/@daichi_kamino/video/6920537587056725250?feed_mode=v1&is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@saho_s_run/video/7031506779313933569?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@saho_s_run/video/7031506779313933569?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@saho_s_run/video/7031506779313933569?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@saho_s_run/video/7031506779313933569?is_copy_url=1&is_from_webapp=v1
no,normal,running,https://www.tiktok.com/@gindonguri/video/7032653465323113730?is_copy_url=1&is_from_webapp=v1
no,normal,running,https://www.tiktok.com/@daichi_kamino/video/7040018538525936897?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@saho_s_run/video/6993952512558517506?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@saho_s_run/video/6993952512558517506?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@saho_s_run/video/6993952512558517506?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@_charihawkins/video/7024572007710788870?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@mattchoi6/video/6996855273562361093?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@thebarefootsprinter/video/7033616846586858799?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@paulstafford27/video/6991481761549077765?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@paulstafford27/video/6991481761549077765?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@paulstafford27/video/6991481761549077765?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@paulstafford27/video/6991481761549077765?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@paulstafford27/video/6991481761549077765?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@thefashionjogger/video/7073880323213233414?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@ultimate.running/video/6960676906903670022?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@ultimate.running/video/6960676906903670022?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@ultimate.running/video/6960676906903670022?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@avatank.fit/video/6963965304980442373?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@avatank.fit/video/6963965304980442373?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@avatank.fit/video/6963965304980442373?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@avatank.fit/video/6963965304980442373?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@avatank.fit/video/6963965304980442373?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@deannaodfit/video/7081409785861508395?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@oceanthakur/video/6701254475522247941?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@chaysembyrd/video/7075105903204142382?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@chaysembyrd/video/7075105903204142382?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@chaysembyrd/video/7075105903204142382?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@chaysembyrd/video/7075105903204142382?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@sierrarichardso/video/7069219912388103470?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@kayosports/video/7034347888390032641?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@thefashionjogger/video/7073143155989810437?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@thefashionjogger/video/7073143155989810437?is_copy_url=1&is_from_webapp=v1
si,normal,running,https://www.tiktok.com/@thefashionjogger/video/7073143155989810437?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@egg77423/video/6977150265560550662?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@thatll.work/video/6897618016922586373?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@thatll.work/video/6897618016922586373?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@thatll.work/video/6897618016922586373?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@zire_golf/video/7097625966851280171?is_copy_url=1&is_from_webapp=v1
no,lento,golf,https://www.tiktok.com/@themasters/video/7082892902703189294?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@kailabwitz/video/6836950007023750405?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@kailabwitz/video/6836950007023750405?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@graceeecharisss/video/7080963339593059630?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@hoganmolthan/video/6904396038140857606?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@shelbydean10/video/6957764466754866438?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@etk_golf/video/7044216847238958341?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@pgatour/video/7042746008865869102?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@_snappygilmore/video/7075881438595321134?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@_snappygilmore/video/7075881438595321134?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@golfguys/video/6964113043856837893?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@golfguys/video/6964113043856837893?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@golfguys/video/6964113043856837893?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@golfguys/video/6964113043856837893?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@golfguys/video/6964113043856837893?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@hoganmolthan/video/7029768319817354502?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@sambasement/video/6898012715936206082?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@sambasement/video/6898012715936206082?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@vannaeinerson/video/6926680298423913734?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@vannaeinerson/video/6926680298423913734?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@genevieve.madison/video/6882878191309016326?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@salmrey/video/6950519264705105158?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@salmrey/video/6950519264705105158?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@salmrey/video/6950519264705105158?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@salmrey/video/6950519264705105158?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@cassholland/video/7054697146678922543?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@willmcguire3/video/6883555891950390534?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@pgatour/video/6954784511230020870?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@genevieve.madison/video/6882878623276092677?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@genevieve.madison/video/6882878623276092677?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@genevieve.madison/video/6882878623276092677?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@graceeecharisss/video/7063910435283651886?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@quietwavegolf/video/7022423967461838085?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@quietwavegolf/video/7022423967461838085?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@vannaeinerson/video/6883271954330160390?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@vannaeinerson/video/6883271954330160390?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@vannaeinerson/video/6883271954330160390?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@britgolfdad/video/6916592246305475845?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@wigs233/video/6944229713015622918?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@tisha_alyn/video/6729237544250232070?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@chunky_golfer/video/6998615255660219654?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@chunky_golfer/video/6998615255660219654?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@chunky_golfer/video/6998615255660219654?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@pgatour/video/7074734356161432878?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@mizzenandmain/video/6946177646304759046?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@sasha____smith/video/6740510387722145030?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@themasters/video/7084356136811466027?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@breakanklesdaily/video/6812784530282384646?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@nursewhogolfs/video/6942852798073605381?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@nursewhogolfs/video/6942852798073605381?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@carolinefbyron/video/7108913855132224811?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@carolinefbyron/video/7108767262764518699?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@carolinefbyron/video/7107447775528357163?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@carolinefbyron/video/7098175172292939054?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@dpworldtour/video/6809267587386494213?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@countryclubadjacent/video/7013557147455868166?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@countryclubadjacent/video/7013557147455868166?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@countryclubadjacent/video/7013557147455868166?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@countryclubadjacent/video/7013557147455868166?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@countryclubadjacent/video/7013557147455868166?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@countryclubadjacent/video/7013557147455868166?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@genevieve.madison/video/6892803490079395078?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@allstrokesaside/video/7068768560780234027?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@rileydoingthingstoo/video/6889434605192006917?is_copy_url=1&is_from_webapp=v1
si,normal,golf,https://www.tiktok.com/@graceeecharisss/video/7064705346291485999?is_copy_url=1&is_from_webapp=v1
si,lento,golf,https://www.tiktok.com/@long.drivers/video/6977916699928579333?is_copy_url=1&is_from_webapp=v1
